,sold_at,type,price_total,status,date
1498,2018-11-03 17:00:00,retail_medical,362042.09999999864,sale,2018-11-03
1499,2018-11-03 17:00:00,retail_recreational,757.6200000000001,return,2018-11-03
1500,2018-11-03 17:00:00,retail_recreational,2080366.1099999934,sale,2018-11-03
1501,2018-11-03 17:00:00,wholesale,685734.1700000002,sale,2018-11-03
1502,2018-11-04 16:00:00,retail_medical,-38.999999999999915,return,2018-11-04
1503,2018-11-04 16:00:00,retail_medical,341527.0399999996,sale,2018-11-04
1504,2018-11-04 16:00:00,retail_recreational,997.27,return,2018-11-04
1505,2018-11-04 16:00:00,retail_recreational,2205837.1199999982,sale,2018-11-04
1506,2018-11-04 16:00:00,wholesale,4151383.0900000017,sale,2018-11-04
1507,2018-11-05 16:00:00,retail_medical,-86.17999999999999,return,2018-11-05
1508,2018-11-05 16:00:00,retail_medical,373734.6300000009,sale,2018-11-05
1509,2018-11-05 16:00:00,retail_recreational,1601.62,return,2018-11-05
1510,2018-11-05 16:00:00,retail_recreational,2094016.2400000086,sale,2018-11-05
1511,2018-11-05 16:00:00,wholesale,4090114.02,sale,2018-11-05
1512,2018-11-06 16:00:00,retail_medical,-16.029999999999973,return,2018-11-06
1513,2018-11-06 16:00:00,retail_medical,364695.1299999989,sale,2018-11-06
1514,2018-11-06 16:00:00,retail_recreational,1009.2800000000002,return,2018-11-06
1515,2018-11-06 16:00:00,retail_recreational,2105505.3400000017,sale,2018-11-06
1516,2018-11-06 16:00:00,wholesale,3873550.150000001,sale,2018-11-06
1517,2018-01-31 16:00:00,retail_recreational,67.76,sale,2018-01-31
1518,2018-02-01 16:00:00,retail_recreational,28.82,return,2018-02-01
1519,2018-02-01 16:00:00,retail_recreational,78.49,sale,2018-02-01
1520,2018-02-08 16:00:00,retail_recreational,6.86,return,2018-02-08
1521,2018-02-12 16:00:00,retail_recreational,8.23,void,2018-02-12
1522,2018-02-23 16:00:00,retail_recreational,13.69,return,2018-02-23
1523,2018-11-07 16:00:00,retail_medical,-308.9600000000001,return,2018-11-07
1524,2018-11-07 16:00:00,retail_medical,375290.7800000004,sale,2018-11-07
1525,2018-11-07 16:00:00,retail_recreational,876.5000000000002,return,2018-11-07
1526,2018-11-07 16:00:00,retail_recreational,2222266.0800000057,sale,2018-11-07
1527,2018-11-07 16:00:00,wholesale,3651635.8400000017,sale,2018-11-07
1528,2018-11-08 16:00:00,retail_medical,-294.2,return,2018-11-08
1529,2018-11-08 16:00:00,retail_medical,458255.3100000088,sale,2018-11-08
1530,2018-11-08 16:00:00,retail_recreational,1551.7600000000002,return,2018-11-08
1531,2018-11-08 16:00:00,retail_recreational,3164710.869999968,sale,2018-11-08
1532,2018-11-08 16:00:00,wholesale,2688618.500000002,sale,2018-11-08
1533,2018-11-09 16:00:00,retail_medical,510345.69000001263,sale,2018-11-09
1534,2018-11-09 16:00:00,retail_recreational,1277.6500000000003,return,2018-11-09
1535,2018-11-09 16:00:00,retail_recreational,2657579.19999998,sale,2018-11-09
1536,2018-11-09 16:00:00,retail_medical,-182.37,return,2018-11-09
1537,2018-11-09 16:00:00,wholesale,864827.7399999999,sale,2018-11-09
1538,2018-11-10 16:00:00,retail_medical,-359.49,return,2018-11-10
1539,2018-11-10 16:00:00,retail_medical,392488.7400000009,sale,2018-11-10
1540,2018-11-10 16:00:00,retail_recreational,895.23,return,2018-11-10
1541,2018-11-10 16:00:00,retail_recreational,2062397.7499999725,sale,2018-11-10
1542,2018-11-10 16:00:00,wholesale,574965.0199999999,sale,2018-11-10
1543,2018-11-11 16:00:00,retail_medical,-110.57999999999998,return,2018-11-11
1544,2018-11-11 16:00:00,retail_medical,327156.58999999566,sale,2018-11-11
1545,2018-11-11 16:00:00,retail_recreational,836.42,return,2018-11-11
1546,2018-11-11 16:00:00,retail_recreational,1954075.2199999944,sale,2018-11-11
1547,2018-11-11 16:00:00,wholesale,4525189.319999996,sale,2018-11-11
1548,2018-11-12 16:00:00,retail_medical,-294.9,return,2018-11-12
1549,2018-11-12 16:00:00,retail_medical,351720.40999999736,sale,2018-11-12
1550,2018-11-12 16:00:00,retail_recreational,2011525.8599999782,sale,2018-11-12
1551,2018-11-12 16:00:00,retail_recreational,736.69,return,2018-11-12
1552,2018-11-12 16:00:00,wholesale,5061619.949999997,sale,2018-11-12
1553,2018-11-13 16:00:00,retail_medical,-221.35,return,2018-11-13
1554,2018-11-13 16:00:00,retail_medical,372546.9400000033,sale,2018-11-13
1555,2018-11-13 16:00:00,retail_recreational,285.09,return,2018-11-13
1556,2018-11-13 16:00:00,retail_recreational,2028653.6999999906,sale,2018-11-13
1557,2018-11-13 16:00:00,wholesale,3969187.450000003,sale,2018-11-13
1558,2018-11-14 16:00:00,retail_medical,-370.74000000000007,return,2018-11-14
1559,2018-11-14 16:00:00,retail_medical,415831.95000000513,sale,2018-11-14
1560,2018-11-14 16:00:00,retail_recreational,841.6300000000001,return,2018-11-14
1561,2018-11-14 16:00:00,retail_recreational,2391294.5399999977,sale,2018-11-14
1562,2018-11-14 16:00:00,wholesale,3376052.4899999993,sale,2018-11-14
1563,2018-11-15 16:00:00,retail_medical,-256.4999999999999,return,2018-11-15
1564,2018-11-15 16:00:00,retail_medical,486440.76000000874,sale,2018-11-15
1565,2018-11-15 16:00:00,retail_recreational,792.2299999999998,return,2018-11-15
1566,2018-11-15 16:00:00,retail_recreational,3241136.449999965,sale,2018-11-15
1567,2018-11-15 16:00:00,wholesale,3049191.1499999976,sale,2018-11-15
1568,2018-11-16 16:00:00,retail_medical,120.89999999999995,return,2018-11-16
1569,2018-11-16 16:00:00,retail_medical,504987.9600000121,sale,2018-11-16
1570,2018-11-16 16:00:00,retail_recreational,890.43,return,2018-11-16
1571,2018-11-16 16:00:00,retail_recreational,2627732.839999973,sale,2018-11-16
1572,2018-11-16 16:00:00,wholesale,3523449.8500000015,sale,2018-11-16
1573,2018-11-17 16:00:00,retail_medical,-301.44000000000005,return,2018-11-17
1574,2018-11-17 16:00:00,retail_medical,377738.9500000045,sale,2018-11-17
1575,2018-11-17 16:00:00,retail_recreational,2056301.9299999888,sale,2018-11-17
1576,2018-11-17 16:00:00,wholesale,859671.4600000001,sale,2018-11-17
1577,2018-11-18 16:00:00,retail_medical,-181.18999999999986,return,2018-11-18
1578,2018-11-18 16:00:00,retail_medical,342567.76999999635,sale,2018-11-18
1579,2018-11-18 16:00:00,retail_recreational,1136.81,return,2018-11-18
1580,2018-11-18 16:00:00,retail_recreational,2165195.6299999803,sale,2018-11-18
1581,2018-11-18 16:00:00,wholesale,4901073.059999998,sale,2018-11-18
1582,2018-11-19 16:00:00,retail_medical,-360.61000000000007,return,2018-11-19
1583,2018-11-19 16:00:00,retail_medical,430882.95999999874,sale,2018-11-19
1584,2018-11-19 16:00:00,retail_recreational,703.2200000000001,return,2018-11-19
1585,2018-11-19 16:00:00,retail_recreational,2512162.509999978,sale,2018-11-19
1586,2018-11-19 16:00:00,wholesale,4592574.16,sale,2018-11-19
1587,2018-11-20 16:00:00,retail_medical,-292.48999999999995,return,2018-11-20
1588,2018-11-20 16:00:00,retail_medical,601555.3800000213,sale,2018-11-20
1589,2018-11-20 16:00:00,retail_recreational,1844.49,return,2018-11-20
1590,2018-11-20 16:00:00,retail_recreational,3638753.399999934,sale,2018-11-20
1591,2018-11-20 16:00:00,wholesale,4546101.880000003,sale,2018-11-20
1592,2018-11-21 16:00:00,retail_medical,-416.45000000000005,return,2018-11-21
1593,2018-11-21 16:00:00,retail_medical,393098.9000000009,sale,2018-11-21
1594,2018-11-21 16:00:00,retail_recreational,293.02,return,2018-11-21
1595,2018-11-21 16:00:00,retail_recreational,1421854.4199999932,sale,2018-11-21
1596,2018-11-21 16:00:00,wholesale,296050.18,sale,2018-11-21
1597,2018-11-22 16:00:00,retail_medical,17.549999999999955,return,2018-11-22
1598,2018-11-22 16:00:00,retail_medical,500887.3800000171,sale,2018-11-22
1599,2018-11-22 16:00:00,retail_recreational,1295.3899999999996,return,2018-11-22
1600,2018-11-22 16:00:00,retail_recreational,3800543.8199999435,sale,2018-11-22
1601,2018-11-22 16:00:00,wholesale,1863928.2100000007,sale,2018-11-22
1602,2018-11-23 16:00:00,retail_medical,-381.72999999999996,return,2018-11-23
1603,2018-11-23 16:00:00,retail_medical,448697.6900000033,sale,2018-11-23
1604,2018-11-23 16:00:00,retail_recreational,1122.0400000000002,return,2018-11-23
1605,2018-11-23 16:00:00,retail_recreational,2236327.98999997,sale,2018-11-23
1606,2018-11-23 16:00:00,wholesale,540833.13,sale,2018-11-23
1607,2018-11-24 16:00:00,retail_medical,-455.3299999999999,return,2018-11-24
1608,2018-11-24 16:00:00,retail_medical,320569.5099999988,sale,2018-11-24
1609,2018-11-24 16:00:00,retail_recreational,778.82,return,2018-11-24
1610,2018-11-24 16:00:00,retail_recreational,1795967.3599999833,sale,2018-11-24
1611,2018-11-24 16:00:00,wholesale,479517.6699999999,sale,2018-11-24
1612,2018-11-25 16:00:00,retail_medical,-127.8,return,2018-11-25
1613,2018-11-25 16:00:00,retail_medical,309706.84999999835,sale,2018-11-25
1614,2018-11-25 16:00:00,retail_recreational,977.2000000000002,return,2018-11-25
1615,2018-11-25 16:00:00,retail_recreational,2000525.3799999845,sale,2018-11-25
1616,2018-11-25 16:00:00,wholesale,4279713.259999998,sale,2018-11-25
1617,2018-11-26 16:00:00,retail_medical,-387.99000000000007,return,2018-11-26
1618,2018-11-26 16:00:00,retail_medical,328709.5199999991,sale,2018-11-26
1619,2018-11-26 16:00:00,retail_recreational,1102.43,return,2018-11-26
1620,2018-11-26 16:00:00,retail_recreational,1868294.2599999728,sale,2018-11-26
1621,2018-11-26 16:00:00,wholesale,3799558.7900000005,sale,2018-11-26
1622,2018-11-27 16:00:00,retail_medical,-53.22000000000003,return,2018-11-27
1623,2018-11-27 16:00:00,retail_medical,354983.44000000134,sale,2018-11-27
1624,2018-11-27 16:00:00,retail_recreational,791.78,return,2018-11-27
1625,2018-11-27 16:00:00,retail_recreational,1984781.1599999808,sale,2018-11-27
1626,2018-11-27 16:00:00,wholesale,3960154.939999999,sale,2018-11-27
1627,2018-11-28 16:00:00,retail_medical,-437.74,return,2018-11-28
1628,2018-11-28 16:00:00,retail_medical,351224.3899999966,sale,2018-11-28
1629,2018-11-28 16:00:00,retail_recreational,2126039.2099999846,sale,2018-11-28
1630,2018-11-28 16:00:00,retail_recreational,277.28000000000014,return,2018-11-28
1631,2018-11-28 16:00:00,wholesale,3542205.599999997,sale,2018-11-28
1632,2018-11-29 16:00:00,retail_medical,-142.07999999999993,return,2018-11-29
1633,2018-11-29 16:00:00,retail_medical,481896.22000001237,sale,2018-11-29
1634,2018-11-29 16:00:00,retail_recreational,135.09000000000003,return,2018-11-29
1635,2018-11-29 16:00:00,retail_recreational,2830614.5299999695,sale,2018-11-29
1636,2018-11-29 16:00:00,wholesale,3317938.75,sale,2018-11-29
1637,2018-11-30 16:00:00,retail_medical,-220.60999999999999,return,2018-11-30
1638,2018-11-30 16:00:00,retail_medical,504926.8600000077,sale,2018-11-30
1639,2018-11-30 16:00:00,retail_recreational,1041.23,return,2018-11-30
1640,2018-11-30 16:00:00,retail_recreational,2711088.0899999756,sale,2018-11-30
1641,2018-11-30 16:00:00,wholesale,798647.5200000001,sale,2018-11-30
1642,2018-12-01 16:00:00,retail_medical,369491.3600000097,sale,2018-12-01
1643,2018-12-01 16:00:00,retail_recreational,2003523.6399999876,sale,2018-12-01
1644,2018-12-01 16:00:00,retail_medical,-199.76000000000005,return,2018-12-01
1645,2018-12-01 16:00:00,retail_recreational,999.0400000000002,return,2018-12-01
1646,2018-12-01 16:00:00,wholesale,470980.50999999995,sale,2018-12-01
1647,2018-12-02 16:00:00,retail_medical,-452.58,return,2018-12-02
1648,2018-12-02 16:00:00,retail_medical,373027.1300000054,sale,2018-12-02
1649,2018-12-02 16:00:00,retail_recreational,1207.3799999999999,return,2018-12-02
1650,2018-12-02 16:00:00,retail_recreational,2232573.0800000113,sale,2018-12-02
1651,2018-12-02 16:00:00,wholesale,3362622.319999999,sale,2018-12-02
1652,2018-12-03 16:00:00,retail_medical,-425.04999999999995,return,2018-12-03
1653,2018-12-03 16:00:00,retail_medical,381745.37000001036,sale,2018-12-03
1654,2018-12-03 16:00:00,retail_recreational,1231.7099999999998,return,2018-12-03
1655,2018-12-03 16:00:00,retail_recreational,2049902.2599999746,sale,2018-12-03
1656,2018-12-03 16:00:00,wholesale,177119018.85999998,sale,2018-12-03
1657,2018-12-04 16:00:00,retail_medical,-107.72000000000004,return,2018-12-04
1658,2018-12-04 16:00:00,retail_medical,385767.7299999974,sale,2018-12-04
1659,2018-12-04 16:00:00,retail_recreational,2295481.7400000035,sale,2018-12-04
1660,2018-12-04 16:00:00,wholesale,3569789.2600000016,sale,2018-12-04
1661,2018-03-01 16:00:00,retail_recreational,13.69,return,2018-03-01
1662,2018-03-05 16:00:00,retail_recreational,19.77,return,2018-03-05
1663,2018-03-10 16:00:00,retail_recreational,6.18,return,2018-03-10
1664,2018-03-23 17:00:00,retail_recreational,6.59,return,2018-03-23
1665,2018-03-24 17:00:00,retail_recreational,17.16,void,2018-03-24
1666,2018-03-26 17:00:00,retail_recreational,5.49,void,2018-03-26
1667,2018-03-27 17:00:00,retail_recreational,11.67,void,2018-03-27
1668,2018-03-28 17:00:00,retail_recreational,-10.610000000000001,return,2018-03-28
1669,2018-03-29 17:00:00,retail_recreational,46.12,return,2018-03-29
1670,2018-03-31 17:00:00,retail_recreational,19.9,void,2018-03-31
1671,2018-04-10 17:00:00,retail_recreational,7.17,void,2018-04-10
1672,2018-04-12 17:00:00,retail_recreational,8.24,void,2018-04-12
1673,2018-04-19 17:00:00,retail_recreational,22.79,void,2018-04-19
1674,2018-04-23 17:00:00,retail_recreational,11.09,void,2018-04-23
1675,2018-12-04 16:00:00,retail_recreational,590.6000000000001,return,2018-12-04
1676,2018-12-05 16:00:00,retail_medical,-106.05000000000001,return,2018-12-05
1677,2018-12-05 16:00:00,retail_medical,387213.9500000075,sale,2018-12-05
1678,2018-12-05 16:00:00,retail_recreational,930.13,return,2018-12-05
1679,2018-12-05 16:00:00,retail_recreational,2214101.1599999988,sale,2018-12-05
1680,2018-12-05 16:00:00,wholesale,3409233.120000001,sale,2018-12-05
1681,2018-12-06 16:00:00,retail_medical,-158.98999999999995,return,2018-12-06
1682,2018-12-06 16:00:00,retail_medical,469362.34000001353,sale,2018-12-06
1683,2018-12-06 16:00:00,retail_recreational,1330.4599999999998,return,2018-12-06
1684,2018-12-06 16:00:00,retail_recreational,3009402.3499999894,sale,2018-12-06
1685,2018-12-06 16:00:00,wholesale,2446271.4299999997,sale,2018-12-06
1686,2018-12-07 16:00:00,retail_medical,-656.6800000000001,return,2018-12-07
1687,2018-12-07 16:00:00,retail_medical,484928.9200000041,sale,2018-12-07
1688,2018-12-07 16:00:00,retail_recreational,1226.2400000000002,return,2018-12-07
1689,2018-12-07 16:00:00,retail_recreational,2595829.9599999795,sale,2018-12-07
1690,2018-12-07 16:00:00,wholesale,572490.6200000001,sale,2018-12-07
1691,2018-11-17 16:00:00,retail_recreational,699.7299999999998,return,2018-11-17
1692,2018-12-08 16:00:00,retail_medical,-120.16999999999999,return,2018-12-08
1693,2018-12-08 16:00:00,retail_medical,362154.4500000028,sale,2018-12-08
1694,2018-12-08 16:00:00,retail_recreational,602.01,return,2018-12-08
1695,2018-12-08 16:00:00,retail_recreational,1992049.2499999767,sale,2018-12-08
1696,2018-12-08 16:00:00,wholesale,876348.2100000002,sale,2018-12-08
1697,2018-12-09 16:00:00,retail_medical,-143.54000000000008,return,2018-12-09
1698,2018-12-09 16:00:00,retail_medical,343638.27999999904,sale,2018-12-09
1699,2018-12-09 16:00:00,retail_recreational,945.76,return,2018-12-09
1700,2018-12-09 16:00:00,retail_recreational,2130127.389999956,sale,2018-12-09
1701,2018-12-09 16:00:00,wholesale,6148401.68999999,sale,2018-12-09
1702,2018-12-10 16:00:00,retail_medical,-198.84,return,2018-12-10
1703,2018-12-10 16:00:00,retail_medical,360181.73999999784,sale,2018-12-10
1704,2018-12-10 16:00:00,retail_recreational,2020714.8299999863,sale,2018-12-10
1705,2018-12-10 16:00:00,retail_recreational,958.73,return,2018-12-10
1706,2018-12-10 16:00:00,wholesale,3788068.3700000015,sale,2018-12-10
1707,2018-12-11 16:00:00,retail_medical,-270.02,return,2018-12-11
1708,2018-12-11 16:00:00,retail_medical,371769.7399999962,sale,2018-12-11
1709,2018-12-11 16:00:00,retail_recreational,1152.7600000000002,return,2018-12-11
1710,2018-12-11 16:00:00,retail_recreational,2222442.779999982,sale,2018-12-11
1711,2018-12-11 16:00:00,wholesale,4054244.309999998,sale,2018-12-11
1712,2018-12-12 16:00:00,retail_medical,90.21000000000004,return,2018-12-12
1713,2018-12-12 16:00:00,retail_medical,392302.4000000043,sale,2018-12-12
1714,2018-12-12 16:00:00,retail_recreational,953.4,return,2018-12-12
1715,2018-12-12 16:00:00,retail_recreational,2285247.11,sale,2018-12-12
1716,2018-12-12 16:00:00,wholesale,2939703.869999999,sale,2018-12-12
1717,2018-12-13 16:00:00,retail_medical,-82.44000000000001,return,2018-12-13
1718,2018-12-13 16:00:00,retail_medical,480263.9200000144,sale,2018-12-13
1719,2018-12-13 16:00:00,retail_recreational,1397.03,return,2018-12-13
1720,2018-12-13 16:00:00,retail_recreational,3144808.8800000018,sale,2018-12-13
1721,2018-12-13 16:00:00,wholesale,2714950.56,sale,2018-12-13
1722,2018-12-14 16:00:00,retail_medical,-362.05000000000007,return,2018-12-14
1723,2018-12-14 16:00:00,retail_medical,503192.2399999992,sale,2018-12-14
1724,2018-12-14 16:00:00,retail_recreational,1236.0199999999998,return,2018-12-14
1725,2018-12-14 16:00:00,retail_recreational,2687912.5700000147,sale,2018-12-14
1726,2018-12-14 16:00:00,wholesale,539035.1000000001,sale,2018-12-14
1727,2018-12-15 16:00:00,retail_medical,-515.7699999999998,return,2018-12-15
1728,2018-12-15 16:00:00,retail_medical,371428.81000000617,sale,2018-12-15
1729,2018-12-15 16:00:00,retail_recreational,803.4599999999998,return,2018-12-15
1730,2018-12-15 16:00:00,retail_recreational,2106990.8299999977,sale,2018-12-15
1731,2018-12-15 16:00:00,wholesale,493478.0200000002,sale,2018-12-15
1732,2018-12-16 16:00:00,retail_medical,-106.93000000000006,return,2018-12-16
1733,2018-12-16 16:00:00,retail_medical,364272.86999999743,sale,2018-12-16
1734,2018-12-16 16:00:00,retail_recreational,951.55,return,2018-12-16
1735,2018-12-16 16:00:00,retail_recreational,2179666.9399999827,sale,2018-12-16
1736,2018-12-16 16:00:00,wholesale,3897859.849999997,sale,2018-12-16
1737,2018-12-17 16:00:00,retail_medical,-350.4800000000001,return,2018-12-17
1738,2018-12-17 16:00:00,retail_medical,402573.30000000773,sale,2018-12-17
1739,2018-12-17 16:00:00,retail_recreational,1351.2999999999997,return,2018-12-17
1740,2018-12-17 16:00:00,retail_recreational,2184794.1399999787,sale,2018-12-17
1741,2018-12-17 16:00:00,wholesale,3804434.3200000026,sale,2018-12-17
1742,2018-12-18 16:00:00,retail_medical,-259.66999999999985,return,2018-12-18
1743,2018-12-18 16:00:00,retail_medical,422845.6100000018,sale,2018-12-18
1744,2018-12-18 16:00:00,retail_recreational,2458254.4300000244,sale,2018-12-18
1745,2018-04-30 17:00:00,retail_recreational,3.43,void,2018-04-30
1746,2018-05-01 17:00:00,retail_recreational,24.71,return,2018-05-01
1747,2018-05-04 17:00:00,retail_recreational,16.47,return,2018-05-04
1748,2018-05-04 17:00:00,retail_recreational,5.87,void,2018-05-04
1749,2018-05-07 17:00:00,retail_recreational,56.44,return,2018-05-07
1750,2018-05-09 17:00:00,retail_recreational,64.07,return,2018-05-09
1751,2018-05-09 17:00:00,retail_recreational,24.72,void,2018-05-09
1752,2018-05-10 17:00:00,retail_recreational,58.44,return,2018-05-10
1753,2018-05-10 17:00:00,retail_recreational,9.61,void,2018-05-10
1754,2018-05-11 17:00:00,retail_recreational,14.93,return,2018-05-11
1755,2018-05-11 17:00:00,retail_recreational,39.53,void,2018-05-11
1756,2018-05-12 17:00:00,retail_recreational,67.22,return,2018-05-12
1757,2018-05-14 17:00:00,retail_recreational,6.18,return,2018-05-14
1758,2018-05-16 17:00:00,retail_recreational,29.65,return,2018-05-16
1759,2018-05-17 17:00:00,retail_recreational,60.379999999999995,return,2018-05-17
1760,2018-05-18 17:00:00,retail_recreational,44.17,return,2018-05-18
1761,2018-05-19 17:00:00,retail_recreational,32.43,return,2018-05-19
1762,2018-05-20 17:00:00,retail_recreational,132.03,void,2018-05-20
1763,2018-05-21 17:00:00,retail_recreational,40.67,return,2018-05-21
1764,2018-05-21 17:00:00,retail_recreational,23.68,void,2018-05-21
1765,2018-05-22 17:00:00,retail_recreational,10.02,return,2018-05-22
1766,2018-05-23 17:00:00,retail_recreational,11.12,return,2018-05-23
1767,2018-05-23 17:00:00,retail_recreational,14.0,void,2018-05-23
1768,2018-05-25 17:00:00,retail_recreational,5.15,return,2018-05-25
1769,2018-05-27 17:00:00,retail_recreational,43.93,return,2018-05-27
1770,2018-05-28 17:00:00,retail_recreational,24.71,return,2018-05-28
1771,2018-05-29 17:00:00,retail_recreational,59.33999999999999,return,2018-05-29
1772,2018-05-30 17:00:00,retail_recreational,-77.46000000000001,return,2018-05-30
1773,2018-06-06 17:00:00,retail_recreational,6.86,void,2018-06-06
1774,2018-06-08 17:00:00,retail_recreational,38.46,void,2018-06-08
1775,2018-06-14 17:00:00,retail_recreational,6.86,void,2018-06-14
1776,2018-06-19 17:00:00,retail_recreational,46.94,void,2018-06-19
1777,2018-06-26 17:00:00,retail_recreational,9.13,void,2018-06-26
1778,2018-06-28 17:00:00,retail_recreational,13.73,void,2018-06-28
1779,2018-07-02 17:00:00,retail_recreational,4.12,void,2018-07-02
1780,2018-07-03 17:00:00,retail_recreational,10.3,void,2018-07-03
1781,2018-07-04 17:00:00,retail_recreational,10.3,void,2018-07-04
1782,2018-07-06 17:00:00,retail_recreational,88.94,void,2018-07-06
1783,2018-07-08 17:00:00,retail_recreational,8.24,void,2018-07-08
1784,2018-07-09 17:00:00,retail_recreational,52.15,void,2018-07-09
1785,2018-07-13 17:00:00,retail_recreational,63.14,void,2018-07-13
1786,2018-07-16 17:00:00,retail_recreational,11.74,void,2018-07-16
1787,2018-07-19 17:00:00,retail_recreational,29.32,void,2018-07-19
1788,2018-07-24 17:00:00,retail_recreational,28.69,void,2018-07-24
1789,2018-07-25 17:00:00,retail_recreational,19.22,void,2018-07-25
1790,2018-07-28 17:00:00,retail_recreational,4.12,void,2018-07-28
1791,2018-07-29 17:00:00,retail_recreational,14.33,void,2018-07-29
1792,2018-07-30 17:00:00,retail_recreational,8.24,void,2018-07-30
1793,2018-07-31 17:00:00,retail_recreational,39.37,void,2018-07-31
1794,2018-08-01 17:00:00,retail_recreational,13.04,void,2018-08-01
1795,2018-08-03 17:00:00,retail_recreational,13.18,void,2018-08-03
1796,2018-08-04 17:00:00,retail_recreational,18.53,void,2018-08-04
1797,2018-08-06 17:00:00,retail_recreational,34.3,void,2018-08-06
1798,2018-08-08 17:00:00,retail_recreational,61.8,void,2018-08-08
1799,2018-08-10 17:00:00,retail_recreational,133.98000000000002,void,2018-08-10
1800,2018-08-12 17:00:00,retail_recreational,28.21,void,2018-08-12
1801,2018-08-13 17:00:00,retail_recreational,7.55,void,2018-08-13
1802,2018-08-27 17:00:00,retail_recreational,65.75,void,2018-08-27
1803,2018-12-18 16:00:00,retail_recreational,1216.8500000000006,return,2018-12-18
1804,2018-12-18 16:00:00,wholesale,3867159.6799999964,sale,2018-12-18
1805,2018-12-19 16:00:00,retail_medical,-220.82000000000005,return,2018-12-19
1806,2018-12-19 16:00:00,retail_medical,430435.880000009,sale,2018-12-19
1807,2018-12-19 16:00:00,retail_recreational,1074.0599999999997,return,2018-12-19
1808,2018-12-19 16:00:00,retail_recreational,2586888.5999999847,sale,2018-12-19
1809,2018-12-19 16:00:00,wholesale,2889170.529999999,sale,2018-12-19
1810,2018-12-20 16:00:00,retail_medical,-112.13999999999999,return,2018-12-20
1811,2018-12-20 16:00:00,retail_medical,565535.830000008,sale,2018-12-20
1812,2018-12-20 16:00:00,retail_recreational,1282.8100000000002,return,2018-12-20
1813,2018-12-20 16:00:00,retail_recreational,3535962.3299999516,sale,2018-12-20
1814,2018-12-20 16:00:00,wholesale,2590143.7499999995,sale,2018-12-20
1815,2018-12-21 16:00:00,retail_medical,-489.35999999999996,return,2018-12-21
1816,2018-12-21 16:00:00,retail_medical,567469.2400000152,sale,2018-12-21
1817,2018-12-21 16:00:00,retail_recreational,1227.9700000000003,return,2018-12-21
1818,2018-12-21 16:00:00,retail_recreational,3063634.369999972,sale,2018-12-21
1819,2018-12-21 16:00:00,wholesale,465039.2399999999,sale,2018-12-21
1820,2018-12-22 16:00:00,retail_medical,-394.8500000000001,return,2018-12-22
1821,2018-12-22 16:00:00,retail_medical,465385.02000001003,sale,2018-12-22
1822,2018-12-22 16:00:00,retail_recreational,922.5299999999997,return,2018-12-22
1823,2018-12-22 16:00:00,retail_recreational,2641707.769999997,sale,2018-12-22
1824,2018-12-22 16:00:00,wholesale,709633.9800000002,sale,2018-12-22
1825,2018-12-23 16:00:00,retail_medical,-429.89,return,2018-12-23
1826,2018-12-23 16:00:00,retail_medical,533529.1200000065,sale,2018-12-23
1827,2018-12-23 16:00:00,retail_recreational,1302.28,return,2018-12-23
1828,2018-12-23 16:00:00,retail_recreational,2942425.989999937,sale,2018-12-23
1829,2018-12-23 16:00:00,wholesale,1091952.7900000003,sale,2018-12-23
1830,2018-12-24 16:00:00,retail_medical,-352.36000000000007,return,2018-12-24
1831,2018-12-24 16:00:00,retail_medical,187476.82999999594,sale,2018-12-24
1832,2018-12-24 16:00:00,retail_recreational,124.66,return,2018-12-24
1833,2018-12-24 16:00:00,retail_recreational,870745.5999999712,sale,2018-12-24
1834,2018-12-24 16:00:00,wholesale,78824.62999999999,sale,2018-12-24
1835,2018-12-25 16:00:00,retail_medical,-238.03000000000011,return,2018-12-25
1836,2018-12-25 16:00:00,retail_medical,315641.06999999704,sale,2018-12-25
1837,2018-12-25 16:00:00,retail_recreational,1703.2500000000002,return,2018-12-25
1838,2018-12-25 16:00:00,retail_recreational,2479693.1399999736,sale,2018-12-25
1839,2018-12-25 16:00:00,wholesale,3490876.3700000015,sale,2018-12-25
1840,2018-12-26 16:00:00,retail_medical,-457.7599999999999,return,2018-12-26
1841,2018-12-26 16:00:00,retail_medical,409333.8399999965,sale,2018-12-26
1842,2018-12-26 16:00:00,retail_recreational,1344.5199999999998,return,2018-12-26
1843,2018-12-26 16:00:00,retail_recreational,2268557.639999973,sale,2018-12-26
1844,2018-12-26 16:00:00,wholesale,3506563.919999999,sale,2018-12-26
1845,2018-12-27 16:00:00,retail_medical,-670.67,return,2018-12-27
1846,2018-12-27 16:00:00,retail_medical,463804.53000000503,sale,2018-12-27
1847,2018-12-27 16:00:00,retail_recreational,1775.1,return,2018-12-27
1848,2018-12-27 16:00:00,retail_recreational,2849461.1200000164,sale,2018-12-27
1849,2018-12-27 16:00:00,wholesale,3360055.5900000003,sale,2018-12-27
1850,2018-12-28 16:00:00,retail_medical,-418.7,return,2018-12-28
1851,2018-12-28 16:00:00,retail_medical,455910.01000000106,sale,2018-12-28
1852,2018-12-28 16:00:00,retail_recreational,1424.6699999999998,return,2018-12-28
1853,2018-12-28 16:00:00,retail_recreational,2571882.3600000055,sale,2018-12-28
1854,2018-12-28 16:00:00,wholesale,1464798.49,sale,2018-12-28
1855,2018-12-29 16:00:00,retail_medical,-220.28999999999976,return,2018-12-29
